,stop_id,alightings,boardings,location
9315,12691,7.3,14.7,"{'type': 'Point', 'coordinates': [-87.68884083, 42.04702247]}"
9316,12692,2.1,5.9,"{'type': 'Point', 'coordinates': [-87.68872442, 42.04569721]}"
9317,12693,12.5,3.2,"{'type': 'Point', 'coordinates': [-87.68845752, 42.04554952]}"
9318,12694,28.1,47.3,"{'type': 'Point', 'coordinates': [-87.68654287, 42.03386751]}"
9319,12695,12.7,11.4,"{'type': 'Point', 'coordinates': [-87.68691502, 42.03408252]}"
9320,12697,74.5,56.3,"{'type': 'Point', 'coordinates': [-87.69876658, 42.05199433]}"
9321,12698,39.1,32.2,"{'type': 'Point', 'coordinates': [-87.69908484, 42.03372229]}"
9322,12699,41.9,39.8,"{'type': 'Point', 'coordinates': [-87.69943728, 42.0339723]}"
9323,12701,7.1,44.9,"{'type': 'Point', 'coordinates': [-87.72753573, 42.06441722]}"
9324,12702,53.6,6.4,"{'type': 'Point', 'coordinates': [-87.72712907, 42.06466968]}"
9325,12703,38.8,25.0,"{'type': 'Point', 'coordinates': [-87.67944272, 42.03402607]}"
9326,12705,0.2,0.0,"{'type': 'Point', 'coordinates': [-87.68166255, 42.04396065]}"
9327,12706,0.0,0.0,"{'type': 'Point', 'coordinates': [-87.68208556, 42.04422924]}"
9328,12708,97.2,79.4,"{'type': 'Point', 'coordinates': [-87.68349287, 42.04844811]}"
9329,12710,12.5,9.0,"{'type': 'Point', 'coordinates': [-87.69924999, 42.04429716]}"
9330,12712,73.3,25.0,"{'type': 'Point', 'coordinates': [-87.69875472, 42.04846855]}"
9331,12713,2513.8,326.3,"{'type': 'Point', 'coordinates': [-87.639401, 41.879358]}"
9332,12754,10.8,54.9,"{'type': 'Point', 'coordinates': [-87.64669495, 41.8830708]}"
9333,12803,35.2,2.5,"{'type': 'Point', 'coordinates': [-87.622588, 41.864338]}"
9334,12805,9.5,51.0,"{'type': 'Point', 'coordinates': [-87.6225279, 41.86040604]}"
9335,12831,249.3,413.5,"{'type': 'Point', 'coordinates': [-87.72569224, 41.8367519]}"
9336,12832,0.5,69.4,"{'type': 'Point', 'coordinates': [-87.724375, 41.835138]}"
9337,12833,0.7,9.7,"{'type': 'Point', 'coordinates': [-87.724336, 41.833338]}"
9338,12835,1.7,4.3,"{'type': 'Point', 'coordinates': [-87.72431791, 41.83108511]}"
9339,12837,2.7,1.4,"{'type': 'Point', 'coordinates': [-87.72428321, 41.82498892]}"
9340,12839,15.3,27.5,"{'type': 'Point', 'coordinates': [-87.72402617, 41.81619568]}"
9341,12843,13.5,36.1,"{'type': 'Point', 'coordinates': [-87.72378578, 41.80978633]}"
9342,12844,88.7,206.9,"{'type': 'Point', 'coordinates': [-87.72373792, 41.80803611]}"
9343,12845,12.5,18.7,"{'type': 'Point', 'coordinates': [-87.72369091, 41.80617078]}"
9344,12846,22.9,38.0,"{'type': 'Point', 'coordinates': [-87.723545, 41.804291]}"
9345,12847,123.5,190.4,"{'type': 'Point', 'coordinates': [-87.72355546, 41.80178737]}"
9346,12849,34.5,76.1,"{'type': 'Point', 'coordinates': [-87.72352829, 41.7988374]}"
9347,12850,33.3,55.4,"{'type': 'Point', 'coordinates': [-87.723322, 41.796839]}"
9348,12851,53.5,87.7,"{'type': 'Point', 'coordinates': [-87.72339786, 41.79514169]}"
9349,12852,58.3,44.4,"{'type': 'Point', 'coordinates': [-87.723174, 41.791474]}"
9350,12853,55.1,20.5,"{'type': 'Point', 'coordinates': [-87.723124, 41.789653]}"
9351,12854,76.4,43.7,"{'type': 'Point', 'coordinates': [-87.723073, 41.787835]}"
9352,12855,38.4,18.2,"{'type': 'Point', 'coordinates': [-87.722973, 41.784191]}"
9353,12856,58.0,14.9,"{'type': 'Point', 'coordinates': [-87.722919, 41.782372]}"
9354,12857,145.6,64.5,"{'type': 'Point', 'coordinates': [-87.722869, 41.78055]}"
9355,12858,40.7,16.9,"{'type': 'Point', 'coordinates': [-87.722769, 41.776906]}"
9356,12859,69.3,20.2,"{'type': 'Point', 'coordinates': [-87.722726, 41.775091]}"
9357,12860,96.3,22.4,"{'type': 'Point', 'coordinates': [-87.72268, 41.773269]}"
9358,12861,102.8,27.2,"{'type': 'Point', 'coordinates': [-87.722589, 41.769633]}"
9359,12862,107.0,26.3,"{'type': 'Point', 'coordinates': [-87.722546, 41.767812]}"
9360,12863,132.8,34.5,"{'type': 'Point', 'coordinates': [-87.722499, 41.765991]}"
9361,12866,73.0,83.9,"{'type': 'Point', 'coordinates': [-87.72230992, 41.7548157]}"
9362,12867,31.7,4.7,"{'type': 'Point', 'coordinates': [-87.72217862, 41.75279352]}"
9363,12868,98.8,8.4,"{'type': 'Point', 'coordinates': [-87.72209749, 41.75136228]}"
9364,12869,11.8,3.6,"{'type': 'Point', 'coordinates': [-87.721983, 41.747911]}"
9365,12870,35.7,5.0,"{'type': 'Point', 'coordinates': [-87.721793, 41.744009]}"
9366,12871,58.2,10.6,"{'type': 'Point', 'coordinates': [-87.72180727, 41.74044173]}"
9367,12872,39.7,5.4,"{'type': 'Point', 'coordinates': [-87.72173223, 41.73859079]}"
9368,12873,47.4,9.8,"{'type': 'Point', 'coordinates': [-87.7216721, 41.73677464]}"
9369,12874,6.3,2.9,"{'type': 'Point', 'coordinates': [-87.72170449, 41.73264962]}"
9370,12875,0.9,0.3,"{'type': 'Point', 'coordinates': [-87.72178838, 41.73009847]}"
9371,12876,16.7,1.9,"{'type': 'Point', 'coordinates': [-87.72164898, 41.7260882]}"
9372,12877,24.0,3.6,"{'type': 'Point', 'coordinates': [-87.72158997, 41.7241752]}"
9373,12878,120.5,12.6,"{'type': 'Point', 'coordinates': [-87.72145519, 41.72233949]}"
9374,12879,8.8,1.6,"{'type': 'Point', 'coordinates': [-87.72141196, 41.71869185]}"
9375,12880,30.9,3.7,"{'type': 'Point', 'coordinates': [-87.72131485, 41.71693661]}"
9376,12881,22.3,1.3,"{'type': 'Point', 'coordinates': [-87.7212512, 41.71511761]}"
9377,12882,8.7,2.4,"{'type': 'Point', 'coordinates': [-87.72119748, 41.71139105]}"
9378,12883,18.5,1.7,"{'type': 'Point', 'coordinates': [-87.721084, 41.709509]}"
9379,12884,21.0,4.1,"{'type': 'Point', 'coordinates': [-87.721025, 41.707599]}"
9380,12885,10.9,1.8,"{'type': 'Point', 'coordinates': [-87.720926, 41.704123]}"
9381,12886,6.6,1.1,"{'type': 'Point', 'coordinates': [-87.720843, 41.702304]}"
9382,12887,6.2,0.6,"{'type': 'Point', 'coordinates': [-87.720749, 41.700477]}"
9383,12888,6.7,0.2,"{'type': 'Point', 'coordinates': [-87.72057719, 41.69596616]}"
9384,12889,1.8,0.0,"{'type': 'Point', 'coordinates': [-87.720519, 41.694846]}"
9385,12890,8.4,0.2,"{'type': 'Point', 'coordinates': [-87.720467, 41.693123]}"
9386,12892,0.4,7.6,"{'type': 'Point', 'coordinates': [-87.72025468, 41.69298733]}"
9387,12893,0.8,2.8,"{'type': 'Point', 'coordinates': [-87.72030656, 41.69480566]}"
9388,12894,0.4,3.1,"{'type': 'Point', 'coordinates': [-87.72040653, 41.69652907]}"
9389,12895,0.9,5.2,"{'type': 'Point', 'coordinates': [-87.72059136, 41.70024896]}"
9390,12896,1.6,6.1,"{'type': 'Point', 'coordinates': [-87.72068536, 41.70207696]}"
9391,12897,2.1,6.5,"{'type': 'Point', 'coordinates': [-87.72063212, 41.70392523]}"
9392,12898,15.5,21.0,"{'type': 'Point', 'coordinates': [-87.7207303, 41.70747322]}"
9393,12899,6.4,16.7,"{'type': 'Point', 'coordinates': [-87.72083418, 41.70943445]}"
9394,12900,23.7,37.8,"{'type': 'Point', 'coordinates': [-87.72089695, 41.71129349]}"
9395,12901,3.8,18.6,"{'type': 'Point', 'coordinates': [-87.72107169, 41.71495635]}"
9396,12902,4.8,29.5,"{'type': 'Point', 'coordinates': [-87.72106708, 41.71679631]}"
9397,12903,17.3,15.7,"{'type': 'Point', 'coordinates': [-87.72116226, 41.71870752]}"
9398,12904,1.8,17.7,"{'type': 'Point', 'coordinates': [-87.72121729, 41.72223491]}"
9399,12905,3.2,16.0,"{'type': 'Point', 'coordinates': [-87.721365, 41.724208]}"
9400,12906,3.9,15.0,"{'type': 'Point', 'coordinates': [-87.721424, 41.726121]}"
9401,12907,0.3,0.4,"{'type': 'Point', 'coordinates': [-87.721514, 41.730131]}"
9402,12908,3.1,5.0,"{'type': 'Point', 'coordinates': [-87.72138786, 41.73258628]}"
9403,12909,10.6,48.4,"{'type': 'Point', 'coordinates': [-87.72128041, 41.73659635]}"
9404,12910,9.9,28.9,"{'type': 'Point', 'coordinates': [-87.72135646, 41.73846843]}"
9405,12911,23.9,76.1,"{'type': 'Point', 'coordinates': [-87.72141446, 41.74030743]}"
9406,12912,5.7,23.1,"{'type': 'Point', 'coordinates': [-87.72153645, 41.74395743]}"
9407,12913,14.2,13.4,"{'type': 'Point', 'coordinates': [-87.7216304, 41.74779616]}"
9408,12914,1.1,61.1,"{'type': 'Point', 'coordinates': [-87.72182259, 41.75129787]}"
9409,12915,5.3,54.6,"{'type': 'Point', 'coordinates': [-87.7218715, 41.75272438]}"
9410,12916,112.1,107.0,"{'type': 'Point', 'coordinates': [-87.72207513, 41.75486625]}"
9411,12918,8.2,59.8,"{'type': 'Point', 'coordinates': [-87.72226335, 41.76580852]}"
9412,12919,19.6,87.3,"{'type': 'Point', 'coordinates': [-87.72231035, 41.76762852]}"
9413,12920,33.9,82.4,"{'type': 'Point', 'coordinates': [-87.72235335, 41.76944952]}"
9414,12921,21.5,57.1,"{'type': 'Point', 'coordinates': [-87.72239893, 41.77308628]}"
9415,12922,19.4,47.2,"{'type': 'Point', 'coordinates': [-87.72244493, 41.77490728]}"
9416,12923,19.5,30.5,"{'type': 'Point', 'coordinates': [-87.72248793, 41.77672228]}"
9417,12924,20.1,88.7,"{'type': 'Point', 'coordinates': [-87.72263893, 41.78038655]}"
9418,12925,15.5,44.2,"{'type': 'Point', 'coordinates': [-87.72268893, 41.78220855]}"
9419,12926,14.2,18.5,"{'type': 'Point', 'coordinates': [-87.72274293, 41.78402755]}"
9420,12927,14.1,39.4,"{'type': 'Point', 'coordinates': [-87.72281461, 41.7876514]}"
9421,12928,25.4,39.5,"{'type': 'Point', 'coordinates': [-87.72286561, 41.7894704]}"
9422,12929,48.3,44.3,"{'type': 'Point', 'coordinates': [-87.7229146, 41.7912914]}"
9423,12930,21.6,24.3,"{'type': 'Point', 'coordinates': [-87.72304015, 41.79496152]}"
9424,12931,66.1,37.0,"{'type': 'Point', 'coordinates': [-87.723176, 41.796756]}"
9425,12932,175.1,16.4,"{'type': 'Point', 'coordinates': [-87.72315337, 41.79838584]}"
9426,12934,27.8,25.2,"{'type': 'Point', 'coordinates': [-87.72330287, 41.80282394]}"
9427,12935,27.5,7.7,"{'type': 'Point', 'coordinates': [-87.72332295, 41.80417192]}"
9428,12936,131.1,70.7,"{'type': 'Point', 'coordinates': [-87.72337343, 41.80593021]}"
9429,12937,86.5,42.8,"{'type': 'Point', 'coordinates': [-87.72343184, 41.80776266]}"
9430,12942,19.8,7.5,"{'type': 'Point', 'coordinates': [-87.72374976, 41.8168075]}"
9431,12943,8.0,6.4,"{'type': 'Point', 'coordinates': [-87.72381329, 41.81830403]}"
9432,12944,3.8,1.9,"{'type': 'Point', 'coordinates': [-87.72396444, 41.82505522]}"
9433,12945,8.4,1.3,"{'type': 'Point', 'coordinates': [-87.72402345, 41.82869979]}"
9434,12946,4.5,1.1,"{'type': 'Point', 'coordinates': [-87.72409266, 41.83113234]}"
9435,12948,27.3,0.9,"{'type': 'Point', 'coordinates': [-87.72414166, 41.83279894]}"
9436,12949,261.5,3.2,"{'type': 'Point', 'coordinates': [-87.724229, 41.834973]}"
9437,12950,447.5,14.7,"{'type': 'Point', 'coordinates': [-87.72472526, 41.83694156]}"
9438,12952,3.1,9.0,"{'type': 'Point', 'coordinates': [-87.7352998, 41.7857562]}"
9439,12953,14.2,33.0,"{'type': 'Point', 'coordinates': [-87.7328201, 41.78575944]}"
9440,12954,20.5,20.0,"{'type': 'Point', 'coordinates': [-87.73037511, 41.78578344]}"
9441,12955,19.6,15.1,"{'type': 'Point', 'coordinates': [-87.72797409, 41.78582507]}"
9442,12956,15.5,6.3,"{'type': 'Point', 'coordinates': [-87.72551362, 41.78585131]}"
9443,12957,45.2,117.3,"{'type': 'Point', 'coordinates': [-87.72317345, 41.78586907]}"
9444,12958,9.4,11.8,"{'type': 'Point', 'coordinates': [-87.72062212, 41.78592673]}"
9445,12959,25.3,11.9,"{'type': 'Point', 'coordinates': [-87.71817631, 41.78595591]}"
9446,12960,50.7,13.7,"{'type': 'Point', 'coordinates': [-87.71574099, 41.78598287]}"
9447,12961,24.1,10.1,"{'type': 'Point', 'coordinates': [-87.71259843, 41.78602934]}"
9448,12962,36.9,7.1,"{'type': 'Point', 'coordinates': [-87.71080238, 41.78607943]}"
9449,12963,14.9,11.2,"{'type': 'Point', 'coordinates': [-87.70829435, 41.78610342]}"
9450,12964,11.6,6.8,"{'type': 'Point', 'coordinates': [-87.70588394, 41.78612767]}"
9451,12965,61.3,87.7,"{'type': 'Point', 'coordinates': [-87.70347458, 41.7861775]}"
9452,12966,11.1,14.4,"{'type': 'Point', 'coordinates': [-87.70106433, 41.78622351]}"
9453,12968,14.9,4.0,"{'type': 'Point', 'coordinates': [-87.69609037, 41.78629453]}"
9454,12969,43.7,43.5,"{'type': 'Point', 'coordinates': [-87.69374133, 41.78633562]}"
9455,12970,18.5,14.3,"{'type': 'Point', 'coordinates': [-87.69123131, 41.78640457]}"
9456,12971,28.6,34.5,"{'type': 'Point', 'coordinates': [-87.68882003, 41.78642918]}"
9457,12972,20.7,17.9,"{'type': 'Point', 'coordinates': [-87.68641058, 41.78645295]}"
9458,12974,6.0,6.4,"{'type': 'Point', 'coordinates': [-87.68112676, 41.78647043]}"
9459,12975,16.8,39.1,"{'type': 'Point', 'coordinates': [-87.6766461, 41.7865415]}"
9460,12976,18.2,28.8,"{'type': 'Point', 'coordinates': [-87.67424353, 41.78656401]}"
9461,12977,12.8,27.4,"{'type': 'Point', 'coordinates': [-87.67178269, 41.78660918]}"
9462,12978,14.9,18.4,"{'type': 'Point', 'coordinates': [-87.66936104, 41.78663466]}"
9463,12979,79.9,163.8,"{'type': 'Point', 'coordinates': [-87.66692916, 41.78665118]}"
9464,12980,32.1,66.4,"{'type': 'Point', 'coordinates': [-87.66459493, 41.78668289]}"
9465,12981,9.8,18.6,"{'type': 'Point', 'coordinates': [-87.66207394, 41.78671916]}"
9466,12982,16.4,15.6,"{'type': 'Point', 'coordinates': [-87.65965584, 41.78674698]}"
9467,12983,34.9,49.5,"{'type': 'Point', 'coordinates': [-87.65720869, 41.78678288]}"
9468,12984,22.7,36.6,"{'type': 'Point', 'coordinates': [-87.65481154, 41.78681461]}"
9469,12985,53.7,48.3,"{'type': 'Point', 'coordinates': [-87.65236354, 41.78685644]}"
9470,12986,19.4,27.2,"{'type': 'Point', 'coordinates': [-87.6499566, 41.78689578]}"
9471,12987,52.6,51.8,"{'type': 'Point', 'coordinates': [-87.64750004, 41.78692644]}"
9472,12988,26.9,28.5,"{'type': 'Point', 'coordinates': [-87.64510503, 41.78695303]}"
9473,12989,6.6,12.2,"{'type': 'Point', 'coordinates': [-87.64266065, 41.78700586]}"
9474,12990,7.4,10.6,"{'type': 'Point', 'coordinates': [-87.64021928, 41.78705022]}"
9475,12991,5.6,5.0,"{'type': 'Point', 'coordinates': [-87.6377708, 41.7870783]}"
9476,12992,9.5,8.6,"{'type': 'Point', 'coordinates': [-87.63295844, 41.78713132]}"
9477,12993,9.6,4.7,"{'type': 'Point', 'coordinates': [-87.63210049, 41.78711384]}"
9478,12994,4.3,3.6,"{'type': 'Point', 'coordinates': [-87.63010764, 41.78717426]}"
9479,12995,4.2,2.0,"{'type': 'Point', 'coordinates': [-87.62917599, 41.78721783]}"
9480,12996,31.7,17.4,"{'type': 'Point', 'coordinates': [-87.62770348, 41.78727263]}"
9481,12997,38.3,23.4,"{'type': 'Point', 'coordinates': [-87.62568512, 41.787301]}"
9482,13000,17.8,19.0,"{'type': 'Point', 'coordinates': [-87.62394954, 41.78367527]}"
9483,13001,41.2,26.9,"{'type': 'Point', 'coordinates': [-87.62234848, 41.78369534]}"
9484,13003,50.3,39.7,"{'type': 'Point', 'coordinates': [-87.61913036, 41.78375723]}"
9485,13007,25.4,12.3,"{'type': 'Point', 'coordinates': [-87.613384, 41.783862]}"
9486,13008,35.9,14.2,"{'type': 'Point', 'coordinates': [-87.61099843, 41.78390899]}"
9487,13010,40.1,9.3,"{'type': 'Point', 'coordinates': [-87.60854339, 41.78394928]}"
9488,13013,19.9,6.2,"{'type': 'Point', 'coordinates': [-87.60287416, 41.78402821]}"
9489,13014,22.8,4.4,"{'type': 'Point', 'coordinates': [-87.60126456, 41.78404668]}"
9490,13016,22.2,2.5,"{'type': 'Point', 'coordinates': [-87.59801403, 41.7840858]}"
9491,13019,16.8,2.3,"{'type': 'Point', 'coordinates': [-87.59325654, 41.78414122]}"
9492,13020,26.1,3.3,"{'type': 'Point', 'coordinates': [-87.59136359, 41.784421]}"
9493,13021,6.7,1.6,"{'type': 'Point', 'coordinates': [-87.59141124, 41.78597064]}"
9494,13022,176.6,114.0,"{'type': 'Point', 'coordinates': [-87.58694104, 41.78618935]}"
9495,13023,0.6,11.7,"{'type': 'Point', 'coordinates': [-87.591548, 41.785949]}"
9496,13024,5.1,30.1,"{'type': 'Point', 'coordinates': [-87.59149621, 41.78431895]}"
9497,13025,6.7,24.5,"{'type': 'Point', 'coordinates': [-87.59293702, 41.7842573]}"
9498,13030,8.1,39.1,"{'type': 'Point', 'coordinates': [-87.60102238, 41.78417286]}"
9499,13031,4.3,15.8,"{'type': 'Point', 'coordinates': [-87.6026781, 41.78415566]}"
9500,13033,27.0,121.6,"{'type': 'Point', 'coordinates': [-87.6058329, 41.78411532]}"
9501,13034,14.1,43.7,"{'type': 'Point', 'coordinates': [-87.60837789, 41.78407046]}"
9502,13036,17.9,43.4,"{'type': 'Point', 'coordinates': [-87.6107995, 41.78402778]}"
9503,13037,16.6,30.1,"{'type': 'Point', 'coordinates': [-87.61293704, 41.78402191]}"
9504,13041,9.7,20.8,"{'type': 'Point', 'coordinates': [-87.61878892, 41.78388496]}"
9505,13042,64.2,40.0,"{'type': 'Point', 'coordinates': [-87.62038793, 41.78388396]}"
9506,13043,37.2,52.9,"{'type': 'Point', 'coordinates': [-87.62086433, 41.78564533]}"
9507,13045,19.7,16.5,"{'type': 'Point', 'coordinates': [-87.62370445, 41.78563128]}"
9508,13046,8.8,13.4,"{'type': 'Point', 'coordinates': [-87.62530935, 41.78559311]}"
9509,13047,21.6,79.6,"{'type': 'Point', 'coordinates': [-87.62572173, 41.7874284]}"
9510,13048,3.1,9.3,"{'type': 'Point', 'coordinates': [-87.62753018, 41.78741467]}"
9511,13049,3.4,6.1,"{'type': 'Point', 'coordinates': [-87.62896226, 41.78736874]}"
9512,13050,2.8,10.0,"{'type': 'Point', 'coordinates': [-87.63015207, 41.78734506]}"
9513,13053,5.0,1.3,"{'type': 'Point', 'coordinates': [-87.63203912, 41.78736009]}"
9514,13054,3.1,1.7,"{'type': 'Point', 'coordinates': [-87.63574167, 41.7872429]}"
9515,13055,14.8,9.6,"{'type': 'Point', 'coordinates': [-87.63754852, 41.78723325]}"
9516,13056,13.2,2.9,"{'type': 'Point', 'coordinates': [-87.64010668, 41.78716654]}"
9517,13057,18.2,12.3,"{'type': 'Point', 'coordinates': [-87.64241124, 41.78714186]}"
9518,13058,69.3,78.2,"{'type': 'Point', 'coordinates': [-87.64483011, 41.78709491]}"
9519,13059,29.4,14.3,"{'type': 'Point', 'coordinates': [-87.64729484, 41.78705071]}"
9520,13060,69.0,45.9,"{'type': 'Point', 'coordinates': [-87.64969687, 41.7870195]}"
9521,13061,31.6,16.3,"{'type': 'Point', 'coordinates': [-87.65211302, 41.7869922]}"
9522,13062,84.4,37.0,"{'type': 'Point', 'coordinates': [-87.6545474, 41.78695649]}"
9523,13063,29.0,22.7,"{'type': 'Point', 'coordinates': [-87.65700403, 41.78691999]}"
9524,13064,19.0,7.9,"{'type': 'Point', 'coordinates': [-87.65940255, 41.78687066]}"
9525,13065,24.7,7.9,"{'type': 'Point', 'coordinates': [-87.66176469, 41.78684883]}"
9526,13066,195.3,111.3,"{'type': 'Point', 'coordinates': [-87.66423077, 41.78683252]}"
9527,13067,38.9,30.7,"{'type': 'Point', 'coordinates': [-87.66672438, 41.78678177]}"
9528,13068,41.0,13.7,"{'type': 'Point', 'coordinates': [-87.66910296, 41.78674494]}"
9529,13069,38.6,15.3,"{'type': 'Point', 'coordinates': [-87.67155068, 41.78672308]}"
9530,13070,53.1,16.9,"{'type': 'Point', 'coordinates': [-87.67395545, 41.78669515]}"
9531,13072,23.7,1.7,"{'type': 'Point', 'coordinates': [-87.68098484, 41.78658736]}"
9532,13074,20.3,8.3,"{'type': 'Point', 'coordinates': [-87.68614259, 41.7865822]}"
9533,13075,42.8,21.7,"{'type': 'Point', 'coordinates': [-87.68859801, 41.78654774]}"
9534,13076,17.6,17.5,"{'type': 'Point', 'coordinates': [-87.69104247, 41.78649588]}"
9535,13077,48.4,36.8,"{'type': 'Point', 'coordinates': [-87.69345606, 41.78647997]}"
9536,13078,6.9,15.1,"{'type': 'Point', 'coordinates': [-87.69592897, 41.78642754]}"
9537,13079,29.1,28.0,"{'type': 'Point', 'coordinates': [-87.69833257, 41.78638521]}"
9538,13080,11.6,10.1,"{'type': 'Point', 'coordinates': [-87.70079972, 41.78636091]}"
9539,13081,80.9,49.1,"{'type': 'Point', 'coordinates': [-87.70317369, 41.78632154]}"
9540,13082,9.9,19.7,"{'type': 'Point', 'coordinates': [-87.70564525, 41.78628431]}"
9541,13083,11.8,17.7,"{'type': 'Point', 'coordinates': [-87.70807411, 41.78623892]}"
9542,13084,12.7,35.7,"{'type': 'Point', 'coordinates': [-87.71056373, 41.78620588]}"
9543,13085,5.5,20.0,"{'type': 'Point', 'coordinates': [-87.71271871, 41.78616726]}"
9544,13086,11.2,35.2,"{'type': 'Point', 'coordinates': [-87.71548572, 41.78611483]}"
9545,13087,6.9,21.2,"{'type': 'Point', 'coordinates': [-87.71794917, 41.78607958]}"
9546,13088,9.9,8.7,"{'type': 'Point', 'coordinates': [-87.72039778, 41.78604699]}"
9547,13089,100.4,29.8,"{'type': 'Point', 'coordinates': [-87.72277214, 41.78601119]}"
9548,13090,4.8,24.1,"{'type': 'Point', 'coordinates': [-87.72531742, 41.78596421]}"
9549,13091,6.0,14.4,"{'type': 'Point', 'coordinates': [-87.72774557, 41.78595323]}"
9550,13092,4.9,12.5,"{'type': 'Point', 'coordinates': [-87.73015445, 41.78592288]}"
9551,13093,11.1,12.9,"{'type': 'Point', 'coordinates': [-87.732387, 41.785896]}"
9552,13094,8.0,4.0,"{'type': 'Point', 'coordinates': [-87.73502956, 41.78586641]}"
9553,13112,65.9,8.1,"{'type': 'Point', 'coordinates': [-87.69899901, 42.04415171]}"
9554,13125,4.7,0.2,"{'type': 'Point', 'coordinates': [-87.69016076, 42.02648577]}"
9555,13126,4.9,1.8,"{'type': 'Point', 'coordinates': [-87.69019555, 42.02682815]}"
9556,13127,1.5,1.0,"{'type': 'Point', 'coordinates': [-87.6991306, 42.02647821]}"
9557,13135,108.4,83.4,"{'type': 'Point', 'coordinates': [-87.69882993, 42.04822046]}"
9558,13136,0.5,0.0,"{'type': 'Point', 'coordinates': [-87.69007312, 42.04430998]}"
9559,13138,19.3,3.7,"{'type': 'Point', 'coordinates': [-87.69862475, 42.05541532]}"
9560,13139,5.6,17.4,"{'type': 'Point', 'coordinates': [-87.69897818, 42.05543475]}"
9561,13140,1.4,8.6,"{'type': 'Point', 'coordinates': [-87.69424766, 42.0558021]}"
9562,13148,24.3,32.5,"{'type': 'Point', 'coordinates': [-87.6852933, 42.02459156]}"
9563,13149,31.1,43.0,"{'type': 'Point', 'coordinates': [-87.68504199, 42.02447143]}"
9564,13152,126.9,60.9,"{'type': 'Point', 'coordinates': [-87.63469524, 41.92708533]}"
9565,13155,95.1,96.4,"{'type': 'Point', 'coordinates': [-87.64434548, 41.87444284]}"
9566,13156,91.7,155.9,"{'type': 'Point', 'coordinates': [-87.69908004, 42.04845372]}"
9567,13180,5.9,210.7,"{'type': 'Point', 'coordinates': [-87.63644615, 41.91844102]}"
9568,13181,15.6,178.2,"{'type': 'Point', 'coordinates': [-87.66852869, 41.91604165]}"
9569,13191,40.6,49.4,"{'type': 'Point', 'coordinates': [-87.68316147, 41.86700028]}"
9570,13192,44.7,144.9,"{'type': 'Point', 'coordinates': [-87.67575835, 41.86665512]}"
9571,13193,207.2,348.5,"{'type': 'Point', 'coordinates': [-87.66123267, 41.85762294]}"
9572,13195,130.8,52.1,"{'type': 'Point', 'coordinates': [-87.60101281, 41.78780169]}"
9573,13197,103.8,194.5,"{'type': 'Point', 'coordinates': [-87.59450063, 41.78787138]}"
9574,13198,24.2,68.8,"{'type': 'Point', 'coordinates': [-87.62664133, 41.89329558]}"
9575,14001,775.1,903.1,"{'type': 'Point', 'coordinates': [-87.62412249, 41.72273793]}"
9576,14004,1.2,362.7,"{'type': 'Point', 'coordinates': [-87.62403514, 41.72245395]}"
9577,14005,370.4,245.8,"{'type': 'Point', 'coordinates': [-87.6238917, 41.72261747]}"
9578,14006,967.8,689.9,"{'type': 'Point', 'coordinates': [-87.62492486, 41.72267001]}"
9579,14007,822.6,275.9,"{'type': 'Point', 'coordinates': [-87.62385164, 41.72217315]}"
9580,14008,204.2,203.5,"{'type': 'Point', 'coordinates': [-87.62401009, 41.7219476]}"
9581,14009,1929.3,1414.0,"{'type': 'Point', 'coordinates': [-87.62386458, 41.72247643]}"
9582,14010,0.2,602.5,"{'type': 'Point', 'coordinates': [-87.62403619, 41.72230385]}"
9583,14011,3418.3,3366.3,"{'type': 'Point', 'coordinates': [-87.62476398, 41.72229945]}"
9584,14012,2458.5,59.2,"{'type': 'Point', 'coordinates': [-87.62477128, 41.72210187]}"
9585,14016,80.3,35.1,"{'type': 'Point', 'coordinates': [-87.6251481, 41.88213283]}"
9586,14019,295.7,298.5,"{'type': 'Point', 'coordinates': [-87.60088971, 41.78588821]}"
9587,14020,239.1,180.1,"{'type': 'Point', 'coordinates': [-87.59772191, 41.78592162]}"
9588,14021,106.7,120.2,"{'type': 'Point', 'coordinates': [-87.59294332, 41.7860382]}"
9589,14022,3.3,40.4,"{'type': 'Point', 'coordinates': [-87.58901739, 41.78790366]}"
9590,14023,332.2,440.8,"{'type': 'Point', 'coordinates': [-87.60361666, 41.78776144]}"
9591,14024,53.6,130.5,"{'type': 'Point', 'coordinates': [-87.54267437, 41.64582677]}"
9592,14025,73.7,4.3,"{'type': 'Point', 'coordinates': [-87.54299424, 41.64629177]}"
9593,14026,1.5,27.5,"{'type': 'Point', 'coordinates': [-87.53976459, 41.6441576]}"
9594,14027,0.0,1.1,"{'type': 'Point', 'coordinates': [-87.54591268, 41.64837633]}"
9595,14028,76.2,1.9,"{'type': 'Point', 'coordinates': [-87.5400508, 41.64445647]}"
9596,14029,1.3,3.7,"{'type': 'Point', 'coordinates': [-87.53977255, 41.64995673]}"
9597,14030,17.0,0.4,"{'type': 'Point', 'coordinates': [-87.53997325, 41.65189447]}"
9598,14031,8.0,0.8,"{'type': 'Point', 'coordinates': [-87.53995014, 41.65006771]}"
9599,14032,203.8,0.5,"{'type': 'Point', 'coordinates': [-87.60107936, 41.78597078]}"
9600,14033,138.8,132.8,"{'type': 'Point', 'coordinates': [-87.601497, 41.79471]}"
